 246.0231319  -23.8569591   6.9214499  -14.5367550  -24.6241703  6049429554876067712  N  YNN 
 246.0237369  -23.8582820   7.4749814  -14.2268158  -26.0290464  6049429550581129472  N  YYY 
 246.0238042  -23.1307454   7.1604602   -6.9068455  -27.0061312  6051718188331124352  N  YYY 
 246.0308004  -23.9718957   7.3948536   -5.5706662  -27.0326737  6049401689128245632  N  YYY 
 246.0348106  -23.6309185   6.7295323   -9.7478149  -21.8809243  6049445738310911104  N  NYY 
 246.0447323  -23.8274364   6.9795555   -6.6054210  -25.2780478  6049430035912406400  N  YYY 
 246.0474540  -25.4398981   7.0165823  -11.9449318  -22.3967182  6048929002210154880  N  YYY 
 246.0515059  -22.8986417   7.1240803  -11.4692398  -25.1283144  6051739903685831040  N  YYY 
 246.0558307  -24.4845115   7.0748926  -12.8412470  -21.9507930  6049324448436163840  N  YYY 
 246.0563296  -23.3742117   7.1612702   -6.2208922  -25.6034236  6049459550927597184  N  YYY 
 246.0660999  -24.4599109   7.0963234   -7.6960678  -24.3549288  6049324620234856320  N  YYY 
 246.0672779  -25.7409773   7.2130486  -11.4542183  -19.4741173  6048904194475352704  N  YNN 
 246.0731091  -23.9058022   6.7495012   -6.0080048  -26.3836614  6049426256341181568  N  YYY 
 246.0744741  -22.9519217   6.8158336   -8.4252906  -21.6025792  6051738701094968960  N  YYY 
 246.0887775  -25.0254936   7.1466677  -10.4091770  -21.1581335  6049011053265501056  N  YYY 
 246.1002813  -24.9666031   7.2576905   -6.2095320  -26.9033687  6049011568661592192  N  YYY 
 246.1008220  -24.9661588   6.8351480   -5.9942744  -25.7100586  6049011568657487872  N  YYY 
 246.1027934  -25.9153070   7.6084589  -12.0731494  -24.2900947  6048897288171373440  N  YNN 
 246.1093519  -23.6229247   7.3081814   -7.2990963  -25.4896956  6049451442029316736  N  YYY 
 246.1217808  -24.0472019   6.9559107   -6.7621014  -28.4931501  6049353306320447232  N  YYY 
 246.1303580  -22.2111863   6.8797371   -8.5089797  -21.2340401  6051847312228778752  N  YYY 
 246.1326346  -22.6894006   7.2914765  -12.9901167  -25.9668485  6051770342115073408  N  YYY 
 246.1466971  -23.0007582   7.5804494  -12.7520195  -25.4577755  6051726499090111616  N  YYY 
 246.1604739  -24.9058302   7.4846456  -12.7607525  -21.8131562  6049018028292412800  N  YYY 
 246.1623288  -23.5060153   7.1453300   -8.2125348  -25.1306647  6049453984649963392  N  YYY 
 246.1654112  -24.5859966   6.6406342   -6.7785723  -24.9965565  6049132308778881280  Y  NNY 
 246.1704335  -24.8109854   7.1872463  -16.1233685  -21.9192862  6049031870967858432  N  YNN 
 246.1769560  -23.9505615   7.0372435   -3.4730371  -26.6419536  6049378358865893376  N  YYY 
 246.2001835  -23.0458277   7.2181497  -13.3336362  -26.0052797  6051725330858968704  N  YYY 
 246.2016088  -23.9879082   7.3209453   -9.0039086  -25.4118583  6049377465512695040  N  YYY 
 246.2067304  -23.0937856   7.4085458  -13.1359553  -24.5441086  6051721967902666752  N  YYY 
 246.2158309  -22.8953445   6.7600671  -10.2416725  -25.2244895  6051728977289000064  N  YYY 
 246.2179629  -25.0241910   7.3936354   -8.3557953  -24.0756226  6049013114845616896  Y  YYY 
 246.2209178  -25.0990766   7.2909711   -8.1854980  -25.4867203  6049006036743651456  Y  YYY 
 246.2215495  -23.6845234   7.4710243  -11.9576218  -24.3803798  6049438381033176192  N  YYY 
 246.2287809  -23.3470459   7.3496325   -8.1133357  -25.1055134  6050960487380467840  N  YYY 
 246.2326021  -23.5633497   7.1083568   -6.7916414  -24.8223381  6049441718223356928  N  YYY 
 246.2338408  -22.6207878   6.6806276  -12.5838311  -24.6563543  6051772472421671040  N  NYN 
 246.2344962  -25.1766327   7.0629164   -5.3430449  -25.6109191  6048958173628081408  N  YYY 
 246.2387358  -24.1901772   6.8417960   -5.8614598  -24.5886967  6049336405625377920  Y  YYY 
 246.2588316  -24.9924394   7.0403405   -8.8212302  -24.2784106  6049013561526378368  N  YYY 
 246.2598652  -23.3625515   7.2358324   -8.1792534  -25.2824422  6050957498083223936  N  YYY 
 246.2686656  -25.1533250   7.3652887  -11.9027649  -22.7134855  6048958689024157568  N  YYY 
 246.2710371  -24.7448613   7.0278671   -8.3833436  -24.0847161  6049126364544140928  N  YYY 
 246.2759748  -24.7826376   6.8381586   -6.8107415  -23.4470258  6049125947930612864  Y  YYY 
 246.2830477  -24.5327102   6.9960572   -8.4881571  -24.7078456  6049133477010044288  Y  YYY 
 246.2946438  -25.2516094   7.1089912  -11.7874213  -22.2574011  6048956764878771456  N  YYY 
 246.2946783  -26.1654486   7.2633715  -12.2281950  -22.8666809  6045501549601887744  N  YNN 
 246.2955622  -24.7678729   7.4783201   -7.6648322  -24.9674470  6049114338635711616  Y  YYY 
 246.2956783  -25.2515140   6.9901972  -11.7099580  -21.8247759  6048956764878770816  N  YYY 
 246.2977029  -24.6114832   6.6157490   -8.4609057  -23.7030486  6049129628719345792  N  NNY 
 246.3112429  -24.9354137   7.3761103   -8.3742382  -27.0891497  6049015313873042432  N  YYY 
 246.3126103  -23.4538570   7.2271191   -8.2592942  -24.7778233  6050943960346284672  N  YYY 
 246.3201976  -23.3597629   7.0248553   -7.1791931  -25.4504732  6050958082198770048  N  YYY 
 246.3203820  -23.3676629   7.1973709   -7.7216907  -26.4079740  6050956604730019072  N  YYY 
 246.3219856  -25.1850002   7.3011715   -8.5519542  -26.1840400  6048957623872248576  N  YYY 
