Name,RA,Dec,Region,IRAC1,IRAC2,IRAC3,IRAC4,MIPS1,WISE1,WISE2,WISE3,WISE4 
2MASSJ1608595,242.248077393,-38.9409980774,Lupus,3.89E-03,3.69E-03,3.77E-03,4.31E-03,5.4E-03,3.362E-03,3.607E-03,4.487E-03,8.47E-03
LOri143,83.753967,9.9723072,LOri,3.27E-04,1.98E-04,1.428E-04,9.796E-05,,3.724E-04,3.116E-04,,
LOri124,83.559357,9.8073082,LOri,5.097E-04,3.639E-04,2.185E-04,1.667E-04,,4.714E-04,2.924E-04,6.206E-04,4.82E-03
RXJ1608.6-3922,242.150741577,-39.3840255737,Lupus,1.29E-01,2.65E-01,1.66E-01,2.29E-01,1.62E-01,2.277E-01,1.791E-01,8.798E-02,1.117E-01
RXJ1608.3-3843,242.076004028,-38.7347869873,Lupus,,,,,3.01E-03,1.132E-01,6.385E-02,1.075E-02,
F304,242.045669556,-39.1794242859,Lupus,3.74E-02,2.6E-02,1.89E-02,1.12E-02,1.49E-03,4.775E-02,2.633E-02,4.571E-03,
RXJ1548.9-3513,237.225494385,-35.2218360901,Lupus,,,,,,6.073E-02,3.336E-02,6.374E-03,
LOri057,83.79715,10.013958,LOri,3.782E-03,2.654E-03,1.843E-03,1.036E-03,,3.563E-03,2.388E-03,,1.305E-02
RXJ1607.2-3839,241.80708313,-38.6566352844,Lupus,,,,,,1.027E-01,5.937E-02,1.066E-02,
LOri129,84.040894,9.7102823,LOri,9.967E-04,8.477E-04,6.069E-04,5.93E-04,,7.809E-04,7.719E-04,,
LOri058,84.043152,10.005118,LOri,3.279E-03,2.226E-03,1.556E-03,5.721E-04,,3.126E-03,2.14E-03,7.67E-04,
LOri037,83.648361,9.9953613,LOri,8.467E-03,5.388E-03,3.815E-03,2.189E-03,,8.39E-03,5.053E-03,1.533E-03,
LOri042,84.029617,10.163256,LOri,6.411E-03,3.998E-03,2.769E-03,1.662E-03,,6.117E-03,3.798E-03,1.253E-03,
LOri043,83.761421,9.9465504,LOri,6.978E-03,4.536E-03,3.144E-03,1.799E-03,2.91E-03,6.708E-03,4.172E-03,1.117E-03,8.164E-03
LOri060,83.833344,9.8183937,LOri,3.015E-03,1.94E-03,1.252E-03,7.268E-04,,2.856E-03,1.871E-03,1.076E-03,
HD141277,237.437469482,-39.4191513062,Lupus,,,,,,1.836E-01,9.817E-02,1.831E-02,7.051E-03
DM048,83.982735,9.939374,LOri,,,,,,8.729E-03,7.112E-03,3.76E-03,
RXJ1548.0-4004,237.008865356,-40.0743675232,Lupus,,,,,,1.069E-01,6.246E-02,1.238E-02,7.404E-03
RXJ1527.3-3603,231.84526062,-36.0690994263,Lupus,,,,,,1.38E-01,7.87E-02,1.479E-02,
C69-IRAC-001,84.234062,9.5229731,LOri,,,,,,1.125E-02,8.566E-03,1.306E-02,1.826E-02
RXJ1526.8-3721,231.719070435,-37.368396759,Lupus,,,,,,7.866E-02,4.463E-02,9.196E-03,5.208E-03
RXJ1529.3-3737,232.329208374,-37.6223754883,Lupus,,,,,,8.689E-02,5.326E-02,9.982E-03,
RXJ1608.9-3905,242.226135254,-39.101600647,Lupus,1.4E-01,9.69E-02,6.42E-02,4.02E-02,6.34E-03,1.814E-01,9.881E-02,2.333E-02,2.432E-02
LOri061,83.825752,9.8733797,LOri,4.244E-03,3.271E-03,2.839E-03,3.313E-03,4.332E-03,3.997E-03,3.188E-03,3.339E-03,
LOri063,83.829742,9.9117804,LOri,6.056E-03,5.103E-03,2.257E-03,4.502E-03,2.713E-02,,,,
LOri082,84.00338,9.8825321,LOri,1.759E-03,1.184E-03,4.23E-04,4.789E-04,,1.699E-03,1.201E-03,1.791E-03,
LOri130,83.73558,9.7091713,LOri,4.846E-04,3.179E-04,2.782E-04,1.183E-04,,4.252E-04,3.293E-04,8.774E-04,
Winston2009_20,52.3037834167,31.3914966583,NGC1333,8.72E-03,8.47E-03,6.76E-03,6.96E-03,,8.329E-03,8.068E-03,1.66E-02,1.846E-01
CD-431451,67.6138076782,-42.8129692078,OCT,,,,,,1.059E-01,5.686E-02,1.026E-02,
Winston2009_62,52.2831039429,31.3809947968,NGC1333,7.526E-02,7.926E-02,7.598E-02,7.248E-02,,6.289E-02,7.204E-02,9.221E-02,8.845E-01
Winston2009_60,52.2471084595,31.2634773254,NGC1333,9.388E-02,1.125E-01,1.15E-01,1.787E-01,7.439E-01,7.382E-02,1.271E-01,2.461E-01,1.064E+00
Winston2009_63,52.2984962463,31.343744278,NGC1333,4.748E-03,4.121E-03,3.951E-03,3.983E-03,2.802E-02,,,,
Winston2009_40,52.3194885254,31.2717475891,NGC1333,2.22E-02,1.56E-02,1.08E-02,6.83E-03,1.83E-03,2.26E-02,1.526E-02,3.483E-03,7.13E-03
Winston2009_41,52.3418464661,31.4042701721,NGC1333,1.3E-02,9.68E-03,7.03E-03,4E-03,,2.275E-02,1.775E-02,3.819E-01,1.111E+00
Winston2009_42,52.3673171997,31.2746047974,NGC1333,6.03E-03,4.16E-03,3E-03,1.83E-03,,5.538E-03,4.25E-03,,
Erickson2011_9,246.195251465,-24.3672657013,Oph,1.74E-01,1.06E-01,8.25E-02,5.15E-02,3.89E-03,2.003E-01,1.083E-01,4.262E-02,8.022E-02
AlvesdeOliveira2010_106,247.124679565,-24.9017295837,Oph,1.7E-03,1.68E-03,1.65E-03,1.65E-03,,1.484E-03,1.663E-03,5.965E-03,2.171E-02
CD-72248,76.7106552124,-72.3532867432,OCT,9.199E-02,5.763E-02,3.875E-02,2.436E-02,2.97E-03,1.081E-01,5.845E-02,1.047E-02,
CD-58860,62.9819908142,-58.0298271179,OCT,,,,,4.324E-03,1.521E-01,8.18E-02,1.416E-02,4.711E-03
CD-87121M,359.573516846,-86.4400482178,OCT,,,,,,2.044E-01,1.111E-01,1.939E-02,6.349E-03
Winston2009_21,52.3043212891,31.2939910889,NGC1333,1.068E-03,1.035E-03,9.051E-04,9.555E-04,,,,,
HD274576,82.2140197754,-46.4720001221,OCT,,,,,,9.642E-02,5.42E-02,9.332E-03,
BD-201111,83.122215271,-20.7259235382,OCT,,,,,,1.182E-01,6.415E-02,1.127E-02,4.017E-03
AlvesdeOliveira2010_96,246.920166016,-24.4835319519,Oph,2.78E-03,2.28E-03,2.22E-03,2.64E-03,3.35E-03,2.402E-03,2.126E-03,,
Erickson2011_32,246.347839355,-24.3817138672,Oph,2.52E-02,1.7E-02,1.21E-02,7.25E-03,,3.049E-02,2.237E-02,3.795E-02,4.225E-01
Winston2009_22,52.3191413879,31.3970909119,NGC1333,2.092E-02,2.307E-02,2.381E-02,2.705E-02,,1.871E-02,2.249E-02,,
Winston2009_32,52.4072265625,31.367357254,NGC1333,3.39E-03,2.84E-03,2.49E-03,3E-03,7.7E-03,2.966E-03,2.752E-03,2.448E-03,7.71E-03
Winston2009_43,52.39295578,31.2953662872,NGC1333,1.17E-02,8.63E-03,6.17E-03,3.85E-03,,1.312E-02,8.519E-03,1.493E-03,
Winston2009_64,52.3046875,31.3813648224,NGC1333,8.252E-02,7.999E-02,7.598E-02,6.49E-02,4.088E-02,8.721E-02,9.375E-02,2.359E-02,3.419E-01
Winston2009_66,52.1538467407,31.2931632996,NGC1333,3.65E-02,2.32E-02,1.74E-02,1.06E-02,2.12E-03,3.393E-02,2.437E-02,4.579E-03,6.024E-03
CD-471999,85.8838806152,-47.6863746643,OCT,,,,,,1.102E-01,6.02E-02,1.053E-02,3.112E-03
Erickson2011_10,246.198913574,-24.8832168579,Oph,,2.26E-02,,9.73E-03,9.55E-04,3.994E-02,2.2E-02,3.736E-03,
Erickson2011_40,246.374572754,-24.6543674469,Oph,4.78E-03,3.37E-03,2.4E-03,1.35E-03,,,,,
Erickson2011_175,247.349243164,-24.486207962,Oph,1.17E-03,7.72E-04,5.27E-04,3.25E-04,,1.278E-03,7.047E-04,,
Erickson2011_87,246.769012451,-24.7038898468,Oph,4.86E-02,3.63E-02,2.62E-02,1.54E-02,1.79E-03,5.042E-02,3.451E-02,8.325E-03,
Wilking2005_2,246.642364502,-24.3911838531,Oph,1.34E+00,1.04E+00,7.41E-01,4.55E-01,,,,,
Erickson2011_45,246.400695801,-25.0078754425,Oph,3.39E-02,2.05E-02,1.5E-02,9.27E-03,,3.786E-02,2.01E-02,3.992E-03,
Erickson2011_46,246.400421143,-24.0675964355,Oph,5.9E-02,3.76E-02,2.85E-02,1.77E-02,2.85E-03,6.394E-02,3.577E-02,,
Erickson2011_134,247.083389282,-24.4363937378,Oph,2.95E-03,2.08E-03,1.34E-03,8.22E-04,,3.659E-03,2.146E-03,,
Erickson2011_176,247.351623535,-24.5151824951,Oph,2.72E-04,1.73E-04,,,,2.807E-04,1.391E-04,,
Erickson2011_85,246.766906738,-24.1588363647,Oph,3.17E-02,1.96E-02,1.52E-02,9.06E-03,,3.504E-02,2.243E-02,1.019E-02,
Erickson2011_135,247.083511353,-24.3882865906,Oph,2.37E-02,1.76E-02,1.25E-02,7.4E-03,,2.398E-02,1.684E-02,2.466E-03,
Erickson2011_86,246.767974854,-24.0577869415,Oph,6.54E-02,4.22E-02,3.36E-02,2.08E-02,2.12E-03,9.023E-02,4.862E-02,7.138E-03,
Erickson2011_136,247.089126587,-24.8044586182,Oph,2.35E-02,1.44E-02,1.06E-02,6.48E-03,,2.515E-02,1.403E-02,3.376E-03,
Erickson2011_183,247.384750366,-24.6018047333,Oph,4.97E-02,3.08E-02,2.28E-02,1.37E-02,1.57E-03,5.231E-02,2.995E-02,5.577E-03,
Wilking2005_26,246.513717651,-24.2962398529,Oph,9.08E-02,5.67E-02,3.98E-02,2.45E-02,4.07E-03,8.554E-02,5.546E-02,3.062E-02,7.725E-02
Wilking2005_1,246.957794189,-24.4278392792,Oph,5E-01,3.79E-01,2.74E-01,1.56E-01,1.5E-02,5.216E-01,3.977E-01,7.092E-02,6.063E-02
Erickson2011_41,246.38130188,-24.3562870026,Oph,5.1E-03,3.46E-03,2.58E-03,,,8.483E-03,7.892E-03,5.143E-02,2.844E-01
Erickson2011_47,246.403060913,-24.2617816925,Oph,2.4E-01,2.2E-01,2.31E-01,2.77E-01,3.85E-01,3.083E-01,3.067E-01,3.487E-01,6.181E-01
Erickson2011_63,246.57019043,-24.3730983734,Oph,5.86E-01,5.13E-01,4.56E-01,3.81E-01,6.37E-01,5.046E-01,4.786E-01,4.939E-01,1.206E+00
Erickson2011_80,246.721939087,-24.0996055603,Oph,3.69E-03,2.39E-03,1.82E-03,1.1E-03,,4.347E-03,2.523E-03,,
Erickson2011_88,246.768814087,-24.7165775299,Oph,4.88E-02,3.51E-02,2.53E-02,1.53E-02,1.79E-03,4.991E-02,3.398E-02,8.046E-03,
Erickson2011_137,247.089630127,-24.3652591705,Oph,3.61E-02,2.51E-02,1.75E-02,1.06E-02,3.78E-03,3.38E-02,2.255E-02,4.948E-03,
Erickson2011_179,247.35609436,-24.6599197388,Oph,1.79E-01,1.08E-01,8.27E-02,4.87E-02,4.82E-03,1.863E-01,1.061E-01,1.768E-02,
Wilking2005_3,246.693466187,-24.2000198364,Oph,6.03E-01,3.55E-01,4.95E-01,3.86E-01,2.78E-01,5.487E-01,4.998E-01,2.826E-01,3.587E-01
Wilking2005_27,246.587387085,-24.1477489471,Oph,6.18E-02,4E-02,2.73E-02,1.65E-02,2.62E-03,5.967E-02,3.739E-02,1.489E-02,
Wilking2005_66,246.591247559,-24.7443790436,Oph,2.88E-02,2.66E-02,2.38E-02,2.64E-02,3.36E-02,2.851E-02,2.752E-02,4.656E-02,1.245E-01
Winston2009_2,277.49252,1.256022,Serpens,1.53E-01,1.81E-01,1.7E-01,1.94E-01,5.25E-01,1.439E-01,1.902E-01,2.224E-01,5.601E-01
Rigliaco2012_11,84.973449707,-2.5618519783,SOri,1.395E-02,1.268E-02,1.039E-02,1.319E-02,,1.251E-02,1.113E-02,1.661E-02,2.836E-02
Oliveira2009_64,277.43759,0.590684,Serpens,1.39E-02,1.25E-02,1.08E-02,1.12E-02,1.64E-02,1.805E-02,1.617E-02,9.972E-03,2.255E-02
Oliveira2009_36,277.29083,0.57935202,Serpens,1.26E+00,1.06E+00,1.07E+00,1E+00,7.78E-01,1.305E+00,1.754E+00,7.698E-01,9.512E-01
Oliveira2009_67,277.4585,0.85041201,Serpens,1.11E-02,9.03E-03,7.73E-03,6.71E-03,5.47E-03,,,,
Oliveira2009_69,277.46375,0.46326801,Serpens,3.38E-02,2.23E-02,1.62E-02,1.01E-02,4.81E-03,4.228E-02,2.535E-02,1.471E-02,2.913E-02
Oliveira2009_55,277.39847,0.58431202,Serpens,3.05E-02,2.41E-02,1.7E-02,1.28E-02,7.42E-02,5.032E-02,4.234E-02,1.842E-02,7.097E-02
Rigliaco2012_12,84.9758758545,-2.4590690136,SOri,3.772E-03,3.244E-03,3.138E-03,6.255E-03,,3.418E-03,2.946E-03,1.14E-02,4.486E-02
Rigliaco2012_10,84.834312439,-2.64052009583,SOri,3.109E-03,2.183E-03,1.434E-03,8.096E-04,,2.942E-03,2.122E-03,,
Franciosini2006_28,84.6981048584,-2.45332407951,SOri,1.182E-02,8.223E-03,5.305E-03,3.438E-03,,1.136E-02,7.936E-03,1.562E-03,
Franciosini2006_29,84.7053604126,-2.39933204651,SOri,2.151E-03,2.009E-03,1.789E-03,1.487E-03,,2.339E-03,2.15E-03,1.765E-03,
Oliveira2009_31,277.26642,0.33924699,Serpens,1.82E-01,1.75E-01,1.79E-01,1.71E-01,2.55E-01,3.619E-01,4.277E-01,3.594E-01,5.374E-01
Oliveira2009_17,277.20923,0.163739,Serpens,1.05E-01,1.07E-01,1.13E-01,1.21E-01,2.91E-01,1.351E-01,1.629E-01,2.13E-01,4.308E-01
2MASSJ04153916+2818586,63.9131774902,28.3162822723,Taurus,8.758E-02,6.994E-02,6.218E-02,6.408E-02,1.45E-01,9.678E-02,8.031E-02,5.086E-02,1.423E-01
Winston2009_47,277.49023,1.181528,Serpens,1.81E-01,1.17E-01,7.19E-02,4.09E-02,4.63E-03,1.969E-01,1.095E-01,1.646E-02,
Oliveira2009_16,277.20575,-0.101272,Serpens,6.05E+00,3.38E+00,3.73E+00,2.38E+00,8.24E-01,7.561E+00,8.098E+00,1.588E+00,9.495E-01
Oliveira2009_6,277.05637,-0.046999998,Serpens,1.05E-01,8.81E-02,7.75E-02,9.43E-02,2.54E-01,1.64E-01,1.403E-01,1.3E-01,2.802E-01
Winston2009_48,277.48993,1.179723,Serpens,6.71E-02,4.47E-02,2.81E-02,1.69E-02,2E-03,7.382E-02,3.944E-02,5.932E-03,
Oliveira2009_18,277.21875,0.34049299,Serpens,8.14E-02,9.57E-02,1.15E-01,1.29E-01,1.77E-01,8.649E-02,1.402E-01,1.334E-01,2.153E-01
Oliveira2009_38,277.30872,0.049674999,Serpens,3.13E-01,1.97E-01,1.7E-01,1.04E-01,3.07E-02,3.234E-01,2.049E-01,6.321E-02,3.85E-02
Sacco2008_10,84.5842285156,-2.6337890625,SOri,8.405E-03,5.637E-03,3.773E-03,2.052E-03,,7.816E-03,5.345E-03,,
Franciosini2006_27,84.6207046509,-2.81314396858,SOri,1.631E-03,1.365E-03,1.161E-03,1.087E-03,,1.346E-03,1.179E-03,1.077E-03,6.325E-03
Franciosini2006_30,84.7917175293,-2.46989893913,SOri,1.226E-03,7.999E-04,5.113E-04,3.344E-04,,1.159E-03,7.848E-04,7.663E-04,
2MASSJ04334465+2615005,68.436050415,26.2501468658,Taurus,8.601E-02,9.06E-02,8.728E-02,8.881E-02,1.074E-01,6.531E-02,7.372E-02,6.445E-02,1.051E-01
2MASSJ04335245+2612548,68.4685745239,26.2152366638,Taurus,1.422E-03,1.49E-03,1.462E-03,1.667E-03,,1.255E-03,1.475E-03,1.464E-03,
2MASSJ04390525+2337450,69.7718734741,23.6291885376,Taurus,1.621E-02,1.503E-02,1.446E-02,1.58E-02,2.816E-01,1.719E-02,1.664E-02,3.439E-02,2.844E-01
GNTau,69.8371200562,25.750585556,Taurus,4.483E-01,4.179E-01,3.765E-01,4.36E-01,5.339E-01,4.355E-01,4.226E-01,3.154E-01,5.061E-01
IRAS04216+2603,66.1857452393,26.1705856323,Taurus,1.642E-01,1.685E-01,1.601E-01,1.902E-01,2.767E-01,1.815E-01,1.927E-01,,3.283E-01
FXTau,67.6233901978,24.4458465576,Taurus,3.623E-01,2.964E-01,2.427E-01,2.634E-01,4.366E-01,3.152E-01,2.512E-01,2.561E-01,4.348E-01
FYTau,68.1274185181,24.3325767517,Taurus,3.77E-01,3.555E-01,2.902E-01,2.567E-01,2.434E-01,3.616E-01,3.257E-01,1.635E-01,2.122E-01
FZTau,68.1323547363,24.3341655731,Taurus,8.47E-01,9.894E-01,8.968E-01,9.437E-01,1.072E+00,9.107E-01,1.257E+00,8.872E-01,1.33E+00
Rebull2010_141,67.3737945557,26.2814483643,Taurus,6.475E-02,4.481E-02,3.236E-02,1.801E-02,6.996E-03,6.441E-02,4.545E-02,8.815E-03,
GOTau,70.7628936768,25.3385429382,Taurus,7.71E-02,6.303E-02,5.968E-02,6.89E-02,1.359E-01,7.659E-02,6.421E-02,6.534E-02,1.427E-01
IRAS04187+1927,65.4301528931,19.5703716278,Taurus,,,,,,4.527E-01,5.965E-01,9.718E-01,1.457E+00
UXTauA+C,67.5166549683,18.2303829193,Taurus,,,,,,5.221E-01,3.974E-01,1.529E-01,1.188E+00
RWAur,76.956413269,30.4014091492,Taurus,,,,,,1.001E+00,1.379E+00,1.289E+00,2.213E+00
UYAur,72.9473953247,30.787071228,Taurus,,,,,,1.146E+00,1.793E+00,2.887E+00,6.08E+00
TTau,65.4976425171,19.5351028442,Taurus,,,,,,8.802E+00,3.011E+01,2.897E+01,6.378E+01
Rebull2010_26,69.0896530151,23.8546085358,Taurus,5.433E-03,4.409E-03,4.091E-03,3.855E-03,5.716E-03,5.084E-03,4.446E-03,3.054E-03,
Rebull2010_27,69.5079650879,25.3240604401,Taurus,5.028E-03,3.557E-03,2.679E-03,2.594E-03,,5.112E-03,3.454E-03,2.664E-03,
Rebull2010_25,68.9979095459,22.6414299011,Taurus,,,5.157E-03,9.512E-03,5.805E-02,,,,
Rebull2010_140,67.3362960815,26.5613040924,Taurus,1.056E-01,6.831E-02,4.718E-02,2.649E-02,,1.083E-01,6.95E-02,1.333E-02,
Rebull2010_137,63.3089256287,28.3196773529,Taurus,1.081E-01,7.174E-02,4.955E-02,2.728E-02,,1.154E-01,7.027E-02,1.231E-02,
ITG34,70.2949371338,25.9199028015,Taurus,1.375E-02,1.304E-02,1.233E-02,1.311E-02,1.832E-02,1.224E-02,1.294E-02,1.461E-02,1.971E-02
KPNO6,67.5301818848,26.1391086578,Taurus,1.581E-03,1.396E-03,1.237E-03,1.497E-03,,1.463E-03,1.353E-03,,
UZTauA,68.1793136597,25.8753147125,Taurus,6.434E-01,6.957E-01,6.416E-01,7.792E-01,1.721E+00,8.949E-01,8.822E-01,9.89E-01,1.614E+00
Rebull2010_35,69.2046890259,24.216337204,Taurus,1.32E-01,8.99E-02,5.497E-02,3.357E-02,1.58E-02,1.602E-01,8.904E-02,1.669E-02,1.86E-02
Rebull2010_142,71.6775054932,24.9842777252,Taurus,2.68E-02,1.854E-02,1.301E-02,7.032E-03,,2.663E-02,1.843E-02,3.883E-03,
HIP1993M,6.31106519699,-61.513420105,THA,,,,,7.48E-03,2.781E-01,1.565E-01,2.86E-02,8.262E-03
G84911194M,40.4471054077,-52.9918518066,THA,8.282E-02,9.091E-02,1.365E-01,7.66E-02,1.835E-02,3.208E-01,1.964E-01,3.594E-02,1.209E-02
[PBB2002]UScoJ160341.8-200557,240.924468994,-20.0993843079,USco,,3.492E-02,,1.307E-02,1.851E-03,5.543E-02,3.32E-02,5.851E-03,
HIP78996,241.874694824,-23.9506435394,USco,,2.35E-01,,8.877E-02,3.66E-02,4.053E-01,2.249E-01,4.948E-02,4.152E-02
HIP78968,241.812225342,-17.9360332489,USco,,2.047E-01,,6.859E-02,1.512E-02,3.576E-01,1.923E-01,3.545E-02,1.77E-02
HD20385,49.1694412231,-3.53026199341,THA,,,,,2.749E-02,1.186E+00,6.969E-01,1.091E-01,3.217E-02
TWA8b,173.171524048,-26.869178772,TWA,,,,,3.277E-03,8.745E-02,6.149E-02,1.227E-02,
TWA26,174.963088989,-31.9893054962,TWA,1.136E-02,7.992E-03,5.947E-03,3.35E-03,9.16E-04,1.058E-02,8.218E-03,1.629E-03,
TWA9b,177.098876953,-37.4801483154,TWA,,,,,2.206E-03,7.645E-02,4.79E-02,8.678E-03,
[PBB2002]UScoJ160343.3-201531,240.930618286,-20.2587451935,USco,4.331E-02,2.851E-02,2.073E-02,1.097E-02,1.404E-03,4.598E-02,2.759E-02,5.086E-03,
[PBB2002]UScoJ160222.4-195653,240.593719482,-19.9482860565,USco,,1.327E-02,,4.923E-03,7.439E-04,1.924E-02,1.282E-02,2.423E-03,
[PBB2002]UScoJ160815.3-203811,242.063980103,-20.6364345551,USco,,1.233E-02,,4.658E-03,9.026E-04,1.817E-02,1.243E-02,2.338E-03,
[PBB2002]UScoJ160804.3-194712,242.018005371,-19.7868347168,USco,,1.104E-02,,4.368E-03,3.833E-04,2.048E-02,1.023E-02,1.843E-03,
[PBB2002]UScoJ160525.5-203539,241.356521606,-20.5943641663,USco,,1.189E-02,,6.198E-03,5.909E-03,1.506E-02,1.133E-02,4.123E-03,
[PBB2002]UScoJ160802.4-202233,242.00994873,-20.3760662079,USco,,1.538E-02,,5.758E-03,7.039E-04,2.111E-02,1.46E-02,2.811E-03,
CD-58553M,40.6375465393,-57.6601982117,THA,,,,,7.768E-03,2.506E-01,1.364E-01,2.523E-02,6.974E-03
CD-351167M,49.7860412598,-35.1167411804,THA,,,,,,2.859E-01,1.546E-01,2.808E-02,7.796E-03
TWA9a,177.10093689,-37.4803199768,TWA,,,,,6.847E-03,2.631E-01,1.468E-01,2.716E-02,9.017E-03
HIP78549,240.556503296,-22.6874694824,USco,,2.986E-01,,1.019E-01,1.201E-02,5.183E-01,2.842E-01,4.634E-02,1.699E-02
HIP79250,242.605636597,-23.1064872742,USco,,2.328E-01,,7.875E-02,1.179E-02,3.99E-01,2.158E-01,3.848E-02,1.609E-02
[PBB2002]UScoJ155625.7-224027,239.106826782,-22.6741962433,USco,,1.611E-02,,6.198E-03,8.308E-04,2.38E-02,1.527E-02,2.552E-03,
[PBB2002]UScoJ160350.4-194121,240.96031189,-19.6893043518,USco,,1.377E-02,,5.108E-03,7.79E-04,1.952E-02,1.278E-02,2.689E-03,
[PBB2002]UScoJ160622.8-201124,241.594909668,-20.1901111603,USco,1.447E-02,1.054E-02,7.668E-03,7.051E-03,1.921E-02,1.413E-02,1.002E-02,6.893E-03,1.736E-02
[PBB2002]UScoJ160818.4-190059,242.076507568,-19.0165081024,USco,,1.991E-02,,7.52E-03,8.385E-04,2.888E-02,1.888E-02,3.726E-03,
[PBB2002]UScoJ160913.4-194328,242.305786133,-19.7244987488,USco,,1.377E-02,,5.251E-03,5.54E-04,1.98E-02,1.275E-02,2.206E-03,
[PZ99]J155106.6-240218,237.777526855,-24.0386199951,USco,,2.673E-02,,1.001E-02,1.627E-03,4.279E-02,2.551E-02,4.297E-03,
[PZ99]J160013.3-241810,240.055435181,-24.3029518127,USco,,3.335E-02,,1.271E-02,2.396E-03,5.554E-02,3.2E-02,5.749E-03,
HD146516,244.380783081,-23.0600013733,USco,2.111E-01,1.315E-01,,4.616E-02,5.695E-03,2.201E-01,1.187E-01,2.074E-02,
161328.0-192452,243.367050171,-19.4145641327,USco,,,,,,6.757E-03,4.786E-03,1.335E-03,
[PZ99]J155847.8-175800,239.698867798,-17.9665412903,USco,1.53E-01,9.441E-02,,3.469E-02,5.748E-03,1.487E-01,8.48E-02,1.701E-02,8.501E-03
160207.5-225746,240.531570435,-22.9629936218,USco,,,,,6.019E-02,6.347E-02,6.003E-02,4.45E-02,7.064E-02
160236.2-191732,240.651000977,-19.2923126221,USco,,,,,,3.972E-03,2.503E-03,,
160245.4-194604,240.689422607,-19.7676200867,USco,,,,,,5.457E-03,3.236E-03,,
[PZ99]J160814.7-190833,242.061431885,-19.1424350739,USco,1.332E-01,8.771E-02,5.658E-02,3.106E-02,3.763E-03,1.478E-01,8.135E-02,1.497E-02,
[PZ99]J161318.6-221248,243.327438354,-22.213596344,USco,3.377E-01,2.085E-01,,7.52E-02,9.194E-03,3.609E-01,1.973E-01,3.451E-02,1.282E-02
[PZ99]J161618.0-233947,244.074798584,-23.6632442474,USco,1.756E-01,1.084E-01,,3.911E-02,5.389E-03,1.877E-01,1.032E-01,1.837E-02,8.984E-03
161347.5-183459,243.447952271,-18.5834560394,USco,3.807E-02,2.673E-02,1.693E-02,1.01E-02,1.471E-03,3.71E-02,2.299E-02,4.18E-03,
161248.9-180052,243.203887939,-18.0145969391,USco,,,,,,2.763E-02,1.859E-02,4.961E-03,
155925.9-230508,239.85798645,-23.0856113434,USco,,,,,4.126E-04,8.851E-03,6.257E-03,1.207E-03,
HD317617,262.231811523,-32.7324638367,ABD,2.438E-01,1.502E-01,1.017E-01,5.736E-02,3.277E-02,2.925E-01,1.58E-01,2.394E-02,
HD298936,153.311508179,-52.5150146484,CAR,,,,,1.072E-02,4.299E-01,2.312E-01,4.078E-02,1.163E-02
AC4464916M,149.990219116,-72.3631286621,CAR,,,,,,1.094E-01,5.877E-02,1.088E-02,2.656E-03
160245.7-230450,240.690628052,-23.0808105469,USco,,,,,8.62E-03,1.031E-02,8.317E-03,6.048E-03,1.3E-02
161039.5-191652,242.664855957,-19.2812385559,USco,2.809E-02,,1.284E-02,,1.54E-03,2.789E-02,1.793E-02,3.269E-03,
161358.1-184828,243.49230957,-18.8080673218,USco,3.635E-02,2.624E-02,1.725E-02,9.823E-03,1.627E-03,3.921E-02,2.489E-02,6.172E-03,
Lodieu_19,241.776382446,-22.8077945709,USco,,,,,,1.896E-02,1.218E-02,2.496E-03,
Lodieu_30,243.403701782,-23.458278656,USco,,,,,,1.499E-02,1E-02,1.663E-03,
Lodieu_60,242.882522583,-22.6189537048,USco,,,,,,6.87E-03,4.804E-03,,
HD159911M,264.443695068,-13.2462701797,ABD,,,,,,6.123E-01,3.404E-01,6.24E-02,2.073E-02
CD-69783M,160.345855713,-69.6786575317,CAR,,,,,,1.462E-01,7.943E-02,1.5E-02,5.969E-03
LuhmanMuench2008_1,163.41576,-77.209412,ChaI,7.121E-03,6.592E-03,6.618E-03,8.096E-03,5.54E-02,6.4E-03,6.009E-03,1.113E-02,5.93E-02
2MASSJ04163911+2858491,64.1629867554,28.9803161621,Taurus,1.775E-02,1.574E-02,1.309E-02,1.105E-02,9.25E-03,1.735E-02,1.572E-02,7.892E-03,9.076E-03
Caballero2007_14,84.5588378906,-2.26659488678,SOri,1.249E-01,9.796E-02,1.039E-01,3.106E-01,,1.172E-01,8.542E-02,6.577E-01,2.468E+00
2MASSJ04201611+2821325,65.0671310425,28.359041214,Taurus,5.052E-03,4.594E-03,4.056E-03,3.796E-03,3.634E-03,4.837E-03,4.487E-03,3.712E-03,
Erickson2011_140,247.102340698,-24.1369857788,Oph,3.92E-03,2.67E-03,1.84E-03,1.08E-03,,4.291E-03,2.484E-03,,
2MASSJ04155799+2746175,63.9916419983,27.7715473175,Taurus,3.626E-02,3.117E-02,2.726E-02,2.869E-02,3.622E-02,3.553E-02,3.156E-02,2.908E-02,3.85E-02
Luhman2004_17,73.9482192993,30.4688148499,Taurus,,,,,,3.765E-02,2.601E-02,5.224E-03,
Rebull2010_166,65.3941650391,27.0274581909,Taurus,3.189E-02,2.475E-02,2.085E-02,1.644E-02,9.563E-03,2.909E-02,2.461E-02,1.249E-02,9.227E-03
CIDA14,70.834312439,29.6683483124,Taurus,,,,,,6.998E-02,5.998E-02,5.063E-02,4.706E-02
